"","4.1pa","3.3Bz","1.3Bx","1.3By","4.1Bx","3.3Bx","1.3Bz","3.3By","4.1By","4.1Bz","4.2Bx","5.1Bz","5.2Bx","5.1By","1.3pa","4.3Bz","6.2By","5.1Bx","4.2By","3.3pa","4.2Bz","4.3Bx","8.1By","5.2Bz","5.3Bz","7.1By","6.3Bx","4.3pa","5.1pa","5.3Bx","6.2Bx","4.2pa","4.3By","6.2Bz","7.1Bz","6.1By","6.3Bz","5.3pa","7.1pa","6.3pa","6.1pa","6.1Bz","5.3By","6.1Bx","8.3pa","9.2Bx","8.3By","8.3Bx","10.1Bz","9.1Bz","8.2By","7.1Bx","8.1Bz","8.1Bx","6.2pa","10.1By","9.2By","8.3Bz","11.1Bx","10.2Bx","9.2Bz","9.1pa","9.2pa","10.1pa","10.1Bx","8.1pa","12.2pa","11.2By","11.2pa","11.1Bz","11.2Bx","11.1By","10.2By","12.1Bx","11.1pa","10.2Bz","12.1Bz","13.1Bx","12.2By","12.1pa","12.2Bz","12.2Bx","13.1By","12.3By","12.3Bz","14.1pa","12.1By","10.2pa","15.3Bx","15.2pa","15.3pa","14.1By","15.1Bz","14.1Bz","11.2Bz","13.1Bz","15.1pa","12.3pa","12.3Bx","15.3Bz","15.3By","15.2By","15.2Bx","15.1Bx","16.1Bx","16.2pa","16.1By","13.1pa","15.2Bz","14.1Bx","16.2Bx","16.3By","16.2Bz","16.3Bx","17.1pa","17.2Bx","17.1Bx","17.1By","16.3Bz","16.1Bz","16.1pa","18.2Bx","17.3pa","17.3By","17.3Bz","17.2pa","18.1By","16.2By","16.3pa","17.1Bz","17.2Bz","17.2By","18.3By","19.2Bx","19.3Bx","19.1Bz","18.3Bz","18.2By","18.2Bz","19.1By","17.3Bx","18.1Bz","19.1Bx","19.2By","20.1By","19.2Bz","19.2pa","18.2pa","19.3pa","19.3Bz","20.2Bx","19.1pa","18.1pa","18.1Bx","20.2By","22.2Bx","22.2pa","22.2Bz","20.3Bz","19.3By","20.1Bz","20.2Bz","20.3By","18.3pa","18.3Bx","24.2pa","23.2By","23.2Bx","22.3By","22.3Bz","22.3Bx","20.3Bx","23.1By","20.1Bx","20.1pa","20.2pa","24.2Bz","23.2Bz","23.1Bx","24.2By","23.2pa","23.1Bz","22.3pa","22.2By","24.1By","24.1Bx","20.3pa","26.1By","25.2Bz","26.1Bz","26.1pa","23.1pa","25.2Bx","25.1Bz","24.2Bx","24.1Bz","25.1Bx","24.1pa","27.2By","27.1Bx","26.2Bz","25.2By","26.1Bx","26.2Bx","27.1By","26.2pa","27.1Bz","26.2By","25.1By","25.2pa","27.1pa","27.2Bx","27.2Bz","27.2pa","25.1pa"
"414.9593957",10641.736,34919.384,38455.806,23174.92,19090.236,19918.086,27245.196,53237.936,20681.798,29082.958,20959.834,14687.462,50731.614,40593.928,28752.76,9195.762,19064.684,38288.326,24459.652,38123.184,26895.09,20266.744,24310.932,9707.86,26152.294,27552.614,26110.8,18239.792,19113.066,24969.988,14096.308,9570.866,14389.344,19315.168,40094.06,29635.652,19040.75,39679.354,37318.01,19783.798,18626.19,18547.426,31852.636,32249.61,78156.65,10325.836,41509.654,337212.77,24698.85,10548.92,15237.344,27996.604,29981.432,35445.232,42138.994,20282.486,8618.8,32424.948,32875.83,35084.162,50267.458,13109.28,21472.308,30897.818,8885.226,35307.948,12558.766,29244.768,27454.652,21281.466,33882.236,34678.644,16057.534,48541.618,11331.37,46907.8,38315.482,34209.172,47626.524,25771.938,49973.358,28057.17,33364.418,27597.334,1480569.612,28520.314,35730.112,28904.74,19016.66,22948.99,24235.636,12257.41,33313.436,12094.698,42887.684,73482.744,33808.646,28329.54,658623.288,30899.124,34124.916,30633.328,11252.526,35699.108,54885.964,18244.802,33526.952,15469.948,16515.5,12293.49,44459.414,108587.156,18736.58,42126.926,39500.346,39026.772,36442.92,34937.266,191526.314,43484.868,34004.76,18522.848,18593.344,202538.638,25829.524,0,13449.346,37466.442,35828.332,17004.462,15262.548,21893.01,35732.996,38839.404,52216.468,48120.244,24485.852,31089.024,16402.696,53960.248,15412.448,29702.306,42849.682,30054.602,23458.316,39933.234,10213.854,11062.234,39470.466,21804.432,85084.836,43899.184,106693.41,40630.746,337484.254,48698.906,36489.208,49884.064,45109.824,70344.658,13183.48,29535.134,33971.676,74692.176,47306.2,11637.644,14754.39,24367.756,30506.172,23754.846,12545.978,9313.056,39169.42,44613.69,15886.126,10842.19,24441.206,21982.416,22108.068,16473.182,40144.186,16852.9,16782.53,29942.338,15979.5,20505.78,14412.258,41906.85,99454.884,14007.216,30591.122,16026.536,57254.43,37730.542,258562.302,11229.93,35695.924,33329.924,18766.166,25743.102,36462.928,53163.464,12726.654,59741.588,28040.028,47480.13,30193.266,69492.796,22000.682,113962.612,34275.756,22558.036,30789.168,24547.998,21073.602
"263.061591",3102.522,23409.77,11535.118,12282.524,36037.222,25108.654,20456.076,19228.668,28640.534,37294.378,42331.05,50969.586,32587.228,55033.732,14661.426,40918.944,44194.83,62040.378,37928.74,24618.178,31025.538,37174.654,5778.662,45935.918,37705.876,63452.08,40794.762,43763.638,58194.682,39720.612,44455.384,43443.796,33958.634,44984.252,58447.462,33108.974,45803.704,37505.812,50197.084,45825.064,52331.218,48176.676,40828.338,45975.748,118742.346,31349.028,49917.526,190718.146,54562.108,52288.224,62141.364,52926.54,50101.972,49852.942,43185.278,53073.05,92017.758,48756.362,7118.11,56428.584,72700.55,57137.958,81699.822,64709.98,52076.604,48141.664,7548.95,6271.894,8421.604,2417.164,3985.37,7867.348,50855.942,7186.238,8078.232,50981.272,4231.972,3581.87,8584.182,7429.136,4312.15,8670.588,6437.916,32763.372,57223.06,4953,10519.608,54048.456,36388.72,2592.214,37411.284,5565.074,3408.434,2496.39,8581.602,3940.488,13126.562,43916.652,33279.546,33965.878,42401.03,4150.422,8188.804,5595.686,8758.762,2994.18,7387.674,5639.042,5628.672,1982.664,4726.728,49777.644,5442.184,172653.776,9819.674,5146.084,6690.404,4550.536,106631.704,2800.182,4256.032,4165.272,21074.784,34004.444,27443.948,3185.944,39593.214,2368.276,246082.26,12810.77,6707.142,7243.376,40057.992,3582.266,33276.734,6900.082,79806.134,2520.558,6148.294,8269.55,35172.734,78543.488,3766.752,3153.85,3885.16,5196.286,2196.456,3822.228,28250.742,44248.088,3351.572,10660.002,73357.208,54139.172,2568.576,3153.084,1776.976,2029.716,41154.872,45582.33,2133.488,2348.076,43965.912,71838.558,77959.016,4230.076,34025.868,44689.914,33389.416,33674.904,37650.098,33328.114,42287.34,3045.868,8684.174,4046.746,21629.742,47078.78,22833.152,21831.59,43419.654,43155.486,124948.576,5380.63,27314.1,28562.812,53558.018,2529.662,15522.358,37745.3,44646.244,32415.138,21009.538,21006.19,21026.666,39012.026,24169.196,141551.334,4206.656,12660.962,19516.95,28464.742,37577.062,13399.59,15327.742,27656.424,23503.468,20639.576,22932.614,18643.218,16912.126,15476.408,18534.526,16025.322,34097.696
"553.2547163",1670.338,22268.618,32207.56,15998.676,68345.512,72451.53,40678.3,59176.76,53622.686,52746.108,45594.694,52497.366,44295.89,45804.548,98639.58,25905.986,55534.402,73084.424,95806.432,79397.96,93235.15,41837.398,1754.044,53168.444,59873.694,43194.674,59974.028,70500.944,152876.862,68858.424,73525.802,73322.474,61071.04,49124.89,59188.934,62088.418,62993.842,75311.77,93335.416,76099.102,150502.768,61648.962,56299.512,132254.816,68725.384,33202.996,147645.436,164626.766,41925.834,44804.588,99221.926,132529.19,87018.486,62884.288,109997.516,39740.282,76919.868,122663.432,61598.402,65530.746,61110.824,147349.56,116365.018,105426.338,151474.826,102694.916,930.24,177499.084,135283.016,98245.304,76335.188,57682.716,87415.418,129257.754,234868.156,65621.662,49537.632,2078.652,91077.184,143010.776,99210.032,68844.732,77802.524,153664.89,84700.608,73128.474,119785.678,103500.668,121326.282,110514.496,61796.15,78021.752,71822.712,63551.678,134896.758,61935.886,103514.72,182441.782,61687.308,124118.692,145434.3,66601.768,114741.082,73733.994,53236.904,117677.076,101358.876,120868.448,95639.584,106414.074,95769.498,83316.158,79121.064,43915.61,104131.07,109412.134,82451.888,157951.122,313346.828,121616.348,157043.836,54753.468,129117.88,67135.826,78170.59,108670.15,46447.864,125142.636,559425.056,82299.876,102321.484,106257.35,54487.132,60752.046,52187.808,39998.95,50570.42,74151.514,71453.848,68970.72,90295.662,84901.406,89511.2,51704.776,28038.168,56540.966,68532.924,139817.596,60796.5,71864.504,45458.272,98133.82,198740.72,184376.198,51712.832,24493.166,44805.838,18075.808,88261.982,49462.588,42547.034,88346.534,88456.364,197450.868,108384.66,903.064,7411.56,5918.212,69875.466,120792.408,140775.308,64501.91,87402.69,71585.092,147530.902,96708.92,10430.822,6270.408,28096.13,14439.7,13990.792,61148.056,126040.992,76786.27,112572.61,48124.686,170010.994,9537.746,13886.204,9309.632,15348.174,66279.018,14499.126,137988.226,12537.074,120811.584,110504.83,424326.372,1727.778,28722.218,13802.242,17411.092,10360.832,18249.936,13894.216,34668.276,20782.358,14627.048,264944.78,16476.762,14937.832,13354.094,14891.782,14452.32,257540.688
"231.0150757",48497.636,23498.846,63829.89,59532.148,39735.232,60440.608,171101.536,62843.406,106912.196,60825.836,298903.182,101857.264,69922.124,107811.944,57151.628,23818.8,82786.326,23302.258,59371.456,66623.102,85694.508,80110.208,89045.546,23350.098,64730.368,62864.34,99268.304,65820.75,32704.346,54690.15,0,69820.688,88744.186,104624.194,112297.56,131823.644,35900.66,66436.36,103182.196,44160.04,39199.6,157023.094,46367.78,99847.46,113722.796,118075.968,141969.288,387873.37,98341.568,91354.344,47353.868,97508.288,69760.038,962670.788,307175.742,0,142795.62,65783.674,70779.814,25011.828,45258.686,85869.094,92198.536,84156.982,0,1931116.162,181559.922,185454.052,124259.38,86223.13,128415.956,69901.184,71163.27,67465.022,87768.256,43028.124,38375.124,87925.558,69784.922,170866.506,122483.568,106781.7,111200.608,144364.848,352657.616,124771.814,428804.826,79326.91,62905.38,148083.728,95691.268,96715.096,104350.138,191445.248,741979.916,60437.322,25066.808,138001.63,44372.26,54731.992,76579.806,133249.73,192884.516,49923.178,87668.068,379155.392,286682.658,60649.65,408624.678,0,190598.544,46272.096,118341.912,56244.474,49673.864,149988.11,173303.364,267406.624,166230.618,387157.252,161009.442,52088.142,29129.21,39382.132,76386.5,376902.856,48870.19,1067999.146,90563.376,218244.66,363434.54,502797.636,121621.05,317162.082,25683.51,151699.186,41681,0,452028.514,62091.176,104378.042,119907.136,333603.402,52775.86,342560.756,37842.836,176505.78,62882.204,52764.062,32520.156,269555.404,92978.882,52929.94,241297.674,298015.064,130981.168,91168.112,190226.14,111030.866,47281.5,639269.908,339457.456,212082.444,281255.69,971169.138,74927.022,59106.926,70160.79,92095.008,66048.466,36972.644,413429.998,46481.368,721277.222,452958.908,565288.622,59148.032,90472.812,36935.774,44726.498,89365.402,98995.278,384255.248,400751.406,79454.062,30822.098,0,30289.944,137407.394,57144.272,50899.012,66565.352,23784.062,97984.244,50549.37,62585.204,79029.512,48398.064,50679.248,32721.744,75387.294,56640.466,38150,23562.918,69968.94,25657.24,94454.032,47320.098,589055.126,32404.61,104606.154,69050.84,20991.464,54315.386,1044091.744
"522.4006924",6109.404,8753.776,32982.312,12200.58,37182.188,15424.816,23356.052,9290.178,46856.326,45524.782,16080.988,13798.722,29789.406,50386.67,19804.08,11598.24,39469.442,7666.898,48612.042,24565.154,52851.556,67968.832,3809.87,103561.792,65582.348,45975.258,80450.45,25530.902,83059.46,13097.952,13717.066,102952.304,41740.022,25803.33,65496.824,0,33369.522,12193.08,54407.092,45782.642,26109.454,240503.954,14252.882,68175.294,67195.698,13682.234,21861.332,178871.094,128991.852,16135.29,45125.182,13507.826,188782.554,304402.822,25248.132,60743.782,335456.322,35674.82,97124.016,26257.422,128663.748,66553.5,97321.806,84331.416,146056.988,82910.08,2259.62,17044.072,37508.776,24665.772,36751.622,6114.01,24624.794,31725.766,72698.734,50039.964,21095.702,1285.568,7729.548,130063.076,122843.14,54827.232,37205.592,21657.878,83283.826,25035.456,341480.618,46797.534,4993.504,6890.402,10005.696,41354.904,7685.09,19561.316,103356.708,8205.116,27548.928,81220.004,13102.05,4800.896,21153.722,0,18707.906,40448.044,19642.304,77162.146,13867.936,39953.984,20118.032,57266.038,48736.736,11715.066,18215.744,10747.084,25136.908,15900.776,29387.664,64174.442,114508.91,35436.21,49045.156,93856.684,8482.132,4857.084,14934.88,0,4511.496,120190.91,19666.506,165087.978,28390.188,56333.432,80986.674,36459.474,4224.16,20567.718,20133.02,55625.61,184826.036,31128.61,41854.12,20865.13,22926.664,23515.134,45726.296,40700.332,65880.142,52066.15,3074.128,51945.546,68871,95926.434,33379.434,30206.462,323956.742,1081.572,13585.598,8416.086,38517.2,6975.152,105501.64,294594.72,86147.22,53647.654,107535.214,1073.964,5370.204,8725.384,8906.254,46713.406,33478.494,71901.576,3959.92,76547.988,127693.994,67703.042,39739.79,6420.576,7242.004,21812.278,2875.828,9826.874,21141.324,130797.922,17079.176,11290.132,103330.176,11356.964,15303.322,16849.928,10215.574,18576.104,25068.016,18045.466,35485.304,11543.702,16551.222,28977.378,8105.702,29298.898,36583.056,67798.766,2550.75,4986.282,33512.942,12001.486,14140.106,62469.646,40099.026,6293.13,9616.262,14635.618,32056.25,48847.862,97088.402
"709.4789868",897.512,4136.924,10228.178,28253.426,3856.102,17914.526,10745.952,12995.352,53231.618,13478.252,4823.35,16855.366,4873.5,17285.954,18911.956,2011.35,17026.796,11079.344,42077.586,1064.694,22594.704,3695.916,0,7672.356,3789.216,5274.456,5070.886,6052.554,10400.714,8116.23,13712.646,26902.37,19390.22,7401.858,5305.598,18811.388,1541.31,11372.408,8730.328,15541.08,5612.812,9023.626,10854.878,7605.486,24887.52,10437.792,50260.216,167023.108,2073.808,30488.722,30480.07,12648.528,18776.806,32874.444,32817.174,11083.612,5987.57,28168.274,2102.8,19192.6,18919.876,9745.172,18370.63,32406.416,23493.976,23386.78,1221.038,25993.48,5137.322,15518.686,69453.914,17195.166,6101.418,6951.602,30792.49,15017.174,7776.42,844.286,2906.19,16596.094,19320.46,8745.928,7929.792,23798.936,593095.404,11257.432,8124.29,4002,11016.998,11602.882,25581.984,46931.546,25283.374,14243.36,15170.722,16814.496,6452.114,10901.154,227606.482,25455.36,10960.6,0,39625.374,8143.546,10305.034,32093.684,7720.934,39562.878,47752.912,25671.88,9040.342,42984.994,20751.668,3957.844,31240.902,10542.136,6890.292,19417.494,92960.616,6673.718,12387.63,19321.634,18749.91,51081.84,9300.846,37810.196,6352.46,17235.54,11019.648,27229.674,18385.742,45734.436,14193.572,31375.876,7550.04,19953.142,12518.284,7099.404,18803.05,9553.394,4819.282,4234.456,34824.954,21024.126,11661.768,16670.446,6085.446,27953.438,6122.286,16611.004,35224.85,2017.086,13369.03,21321.494,106531.002,9398.456,17321.158,19349.618,12521.354,5410.828,18212.18,14320.448,31859.272,27370.754,18133.16,1842.798,844.488,3290.216,20487.706,30008.196,14932.432,7814.026,11914.436,10717.29,71172.762,20969.57,42120.806,1679.498,6365.77,20707.076,12341.202,25284.722,36390.02,3171.606,5616.88,7196.252,18327.624,15749.166,35065.932,3493.68,6734.78,4318.036,17473.55,13964.696,86452.272,13498.474,11957.16,29976.01,5371.598,11365.238,7883.686,17980.876,12984.06,14153.704,17413.362,7782.672,31096.968,22244.662,27143.896,41405.674,10630.59,32822.702,29466.108,11602.398,80940.962
"123.7516826",9419.21,10199.312,7629.008,7473.118,6050.06,8556.492,5755.968,3690.064,7855.622,17542.388,4287.182,5062.698,20991.72,7391.05,5943.11,11605.4,9959.63,7853.862,5468.372,9904.618,9303.142,8070.16,4582.404,11447.62,10186.714,8291.848,8425.992,8911.06,7405.374,3543.92,7237.61,6453.652,7782.876,7867.882,6237.766,8350.806,3914.78,6856.384,8589.98,9031.214,8035.984,10276.528,7919.102,5822.608,66170.216,3537.456,37240.486,95950.724,7247.316,8306.918,7457.962,6650.546,9363.89,3219.616,4427.984,13496.85,3564.664,18408.32,3622.836,6968.696,5836.532,3453.864,5176,7413.832,16194.93,12446.23,2927.92,3486.546,2561.346,3960.77,1111.11,3239.078,17226.466,4971.642,4012.926,5523.596,2944.472,1577.16,5075.44,3187.028,2273.322,1695.052,2279.248,28358.88,8060.896,5670.776,1229.372,4282.732,7387.136,1554.516,8246.47,2365.092,1242.71,2886.46,3821.828,1291.15,3299.66,22905.052,30295.188,21861.896,8895.512,1266.426,1506.362,4151.488,1191.2,4107.402,4225.618,5527.886,1532.5,3397.156,2646.22,18516.584,1105.91,75891.22,2138.214,1690.7,3477.292,3226.05,60326.312,4095.256,4675.476,2596.226,21311.424,13427.534,20015.59,5292.816,20702.57,5214.896,42340.612,1820.24,2085.2,4240.582,44572.592,2982.352,26129.566,2216.3,60274.322,1484.528,4024.426,1820.608,22177.384,29325.496,5098.26,3225.244,6077.434,2599.908,1072.926,1144.272,10510.29,15925.766,1480.824,3624.308,31650.318,20672.67,1732.584,1863.828,2779.124,1310.232,67221.298,28234.084,2859.782,3278.048,14547.062,52162.358,57426.402,6067.892,14464.994,11199.142,16828.886,32760.098,14977.856,11126.856,37666.454,3931.228,5144.066,1551.364,11250.444,8676.762,32859.93,12764.772,8547.32,59173.278,75859.63,1574.948,24630.276,13681.344,14837.34,6370.764,7428.836,17332.484,6647.98,18595.276,14133.116,27072.156,9028.324,40248.958,27166.114,35183.492,25797.176,13732.06,8523.626,9388.118,10439.92,11656.362,6844.81,8348.976,15011.848,21008.298,45552.816,7417.522,7278.398,8716.546,9335.882,16692.804,21491.352
"631.2311364",6003.114,7058.26,3041.976,2970.88,0,8965.81,3305.086,5375.98,1552.194,0,29529.34,2436.24,0,3441.044,2257.95,0,1683.918,36301.006,2711.652,3913.366,4876.942,4274.61,2848.098,0,7889.33,5561.678,3910.94,1475.4,5322.124,4257.818,2758.68,4950.498,5482.276,1532.316,5838.632,2145.828,15471.546,3073.414,4726.112,4049.092,7636.028,1584.4,3896.196,7167.04,119971.414,3631.372,151124.932,332573.322,4576.168,2793.448,8087.81,8102.942,5560.214,312880.31,6604.036,0,1472.35,154315.016,63271.078,0,6142.742,3565.522,4294.158,7463.35,51611.584,8267.238,96580.068,158116.784,2198.084,116193.602,84316.216,69884.826,6558.486,143620.52,0,3745.49,104239.092,194796.772,135328.368,82181.954,104095.612,297368.556,10549.182,184081.916,0,111358.716,60977.966,3802.702,2573630.36,147138.12,131796.308,62047.846,0,205165.794,93352.698,248572.448,62376.86,0,0,1960598.356,145369.658,75824.668,288046.038,140640.592,170316.198,0,0,63706.042,171348.62,131059.37,8033.934,137127.77,0,264716.318,3345.696,82802.752,0,0,368344.18,154289.076,26418.658,4048.052,79922.94,101179.124,66629.574,3169.96,126957.398,81368.44,78418.464,0,77025.89,13507.948,105443.16,162224.186,615528.336,107850.63,273710.032,164939.96,56020.502,35076.922,89474.898,211309.174,29889.97,8551.808,45310.386,0,93418.162,0,3786.206,690458.454,84517.68,75775.68,0,6409.476,107400.208,222984.704,125411.504,185972.112,49301.69,200561.482,210792.116,106673.652,1193623.684,129245.596,178038.922,169957.51,0,507104.496,128516.06,109688.89,87598.228,692765.166,131085.418,53452.632,2994.406,27388.224,101607.032,733880.94,436847.702,147909.108,158248.604,299266.004,132128.094,140973.62,3030.002,843049.45,12819.63,161964.068,16124.486,138904.74,135461.98,148291.038,3327.356,90414.03,137264.828,1582584.48,32309.564,87934.476,0,142396.596,4445.76,11837.876,116017.774,5209.116,186860.588,2346.806,149791.634,0,88638.488,4722.736,83146.536,160241.096,0,192604.564,39718.382
"734.5505883",29028.11,52422.29,61058.292,53414.356,49826.054,54277.252,89211.518,46988.41,48611.812,51723.074,68082.592,67290.32,50074.06,54248.992,53436.322,60429.366,61480.586,76451.674,89761.012,62920.632,74105.57,122091.76,39975.528,53199.294,40484.074,54011.654,94061.484,50445.322,70262.988,66258.26,65686.448,57925.448,55303.29,72009.408,82157.116,85321.632,54004.63,67492.622,132533.822,135955.326,158807.494,108582.726,74606.356,83121.602,64716.784,85036.728,122421.384,209758.642,77254.986,62057.454,99592.234,109226.568,872332.06,84912.094,92701.242,71167.554,69347.536,96737.69,169683.424,80988.222,141345.992,219358.542,105677.83,97157.682,110997.834,77062.37,25186.094,78318.202,169958.968,179346.06,153903.068,81899.72,53534.666,55866.054,171800.32,113742.33,95191.24,16012.016,35072.792,92153.27,48879.708,105280.588,85521.618,83540.78,115014.998,63878.694,136882.452,97601.57,81213.404,116959.82,79291.154,47466.098,72585.38,95443.466,93605.054,76232.878,1754752.308,95006.102,81698.728,87805.816,78179.954,54097.33,120428.878,116419.722,76370.418,598382.588,117236.234,241076.67,96931.004,95599.518,169981.978,174514.37,68285.764,98867.868,138311.106,66808.738,133963.234,117461.118,230377.358,217548.41,180073.556,56064.042,63290.79,53608.334,97138.042,79515.678,151389.202,79514.062,111618.5,134455.508,98557.932,79642.568,82259.202,64043.872,69416.014,77405.8,122010.744,162353.76,80524.6,92270.448,63983.462,131172.912,102745.358,75451.23,257110.288,125833.746,84591.38,100298.08,105402.474,53764.078,90529.232,80647.718,169422.184,126184.226,108676.42,117022.408,65709.436,48895.378,59799.106,56370.924,135729.396,67088.132,70365.496,169703.908,151405.094,20845.986,20624.72,82695.288,76360.712,125323.042,90044.198,53347.846,83625.12,177871.298,102278.436,174329.476,29560.256,40124.04,78933.006,59095.96,68424.716,98665.586,64671.926,58677.262,65759.678,137892.092,77274.41,45057.776,74001.566,46753.16,58265.362,100924.172,84336.066,137666.942,68756.92,93446.648,237581.626,263298.846,25361.524,75910.894,49939.228,38833.914,38381.268,51137.862,32315.654,51776.528,59582.436,63822.42,97523.06,58699.442,53276.404,46023.642,51893.554,33078.416,202688.538
"234.9515556",105460.044,233049.09,393515.648,164422.122,120956.484,526407.622,574484.262,102460.832,688808.184,101157.748,170984.222,370007.264,95304.996,588345.786,210959.378,430315.438,95443.14,292253.322,151773.328,309357.896,126613.628,80892.002,509387.314,183125.7,246299.466,101780.606,505922.364,276802.752,722948.55,560261.096,107967.794,57987.988,160160.376,382474.634,733387.14,139819.94,331701.89,251415.414,750377.012,488678.988,162925.898,259429.462,95364.594,172586.35,114647.302,97518.682,163551.262,946146.892,231833.234,569118.53,201775.046,553318.362,145952.022,123932.854,301172.138,412471.134,284123.58,336874.93,395509.806,221179.258,225574.266,276152.56,342711.718,251911.668,129555.96,68993.41,454987.106,306400.336,239671.732,880276.992,983062.684,250351.636,586742.038,425550.61,172337.762,760131.888,243442.188,424315.748,438973.636,283209.576,216302.208,565805.092,794282.866,290901.41,170438.274,327134.418,776951.676,187289.242,353082.12,179822.026,258440.13,1093659.444,233586.166,516927.118,147536.09,262830.42,534537.018,127182.566,140816.178,273217.246,213444.06,481866.316,782726.794,784686.462,221317.426,98454.508,205782.134,977801.96,186824.732,477541.534,228824.834,369199.138,221934.648,220880.428,374707.81,278159.21,581225.304,443980.946,268386.616,458710.114,120987.016,0,151766.86,70112.184,67530.222,196168.73,528212.582,554879.224,814609.29,426652.734,210157.028,142126.77,349340.788,336569.964,123675.12,274916.876,107177.084,1029050.502,99388.396,148620.874,108004.962,275574.402,190825.358,632498.476,311700.682,337686.932,338608.096,577807.396,347403.924,217385.244,440974.058,192564.572,1064467.666,484967.108,464603.734,456210.752,682236.58,1193005.26,188782.56,172047.256,215019.714,287364.1,204945.882,224131.228,300530.994,454651.58,314093.05,409677.884,231929.328,128269.498,215850.446,232483.176,770081.32,500691.17,163135.516,295685.654,196585.77,322955.224,181288.228,188320.512,256136.538,161936.058,53143.482,209863.552,650806.132,570824.968,49899.894,166284.102,155009.662,180991.594,338226.04,240943.128,162801.622,119449.528,137807.584,129378.364,73752.078,92768.928,387585.932,189497.438,311329.542,254821.11,61138.438,403259.866,68989.514,75982.26,190869.934,226932.506,378826.756,319765.15,202671.75,187830.474,161748.666,330632.838,81120.19
"243.0628067",11725.422,34230.66,0,73122.39,55097.05,18585.566,7829.312,5661.612,163031.62,43353.17,39131.316,63769.522,33890.102,58116.194,5440.338,7474.778,17650.554,10639.546,39136.14,8414.51,18326.236,131498.014,7293.572,18450.814,45674.292,6244.47,0,18005.708,8392.78,16669.562,227471.884,8967.892,102385.678,38205.326,94126.502,48665.49,34754.234,75483.234,118742.346,96272.296,13960.016,351575.666,147105.744,15771.358,19638.648,10445.722,76167.854,136660.614,6381.166,8213.628,20159.676,18686.944,0,344331.51,163465.744,0,0,60568.704,46715.55,101333.522,48563.62,9051.808,12214.874,34297.064,248684.946,1527613.986,13876.012,76535.304,192375.798,32679.536,74867.554,12635.404,46255.794,14123.366,0,129743.636,20788.792,4945.556,15449.798,51366.78,60248.466,21971.478,108761.808,34823.73,683135.2,78396.816,438580.468,101460.466,9417.934,72466.656,7241.916,65465.706,20222.762,45547.602,338608.802,32833.752,49684.874,63835.128,13783.278,9431.508,41048.674,87720.252,32964.444,173297.534,50330.198,239981.518,82359.454,35667.124,87984.288,167472.664,129613.506,11747.328,83947.58,9465.884,14250.544,125678.336,66252.064,77834.042,106937.384,128383.752,50613.222,178438.322,7612.874,8907.042,15408.248,108317.272,8366.322,378601.7,30450.62,52151.776,76507.494,188731.48,55985.938,115100.834,10777.49,43920.572,31720.518,100603.948,177962.162,63893.67,28911.882,17286.046,149525.708,18805.016,119442.984,12832.974,72894.162,64510.82,7872.668,11630.482,135941.796,112610.354,11432.876,51711.468,149201.274,11169.66,53917.11,29316.348,99342.926,14289.338,175482.992,38012.714,184634.094,66214.796,107916.032,9716.912,11888.908,5949.186,4620.976,48537.896,36099.302,178396.36,16097.024,45101.516,63755.096,136230.558,10612.524,8731.758,31501.236,37621.788,11748.234,44949.522,104267.896,159811.342,115367.502,14057.22,95218.172,7376.282,6516.306,6987.284,5981.22,21195.954,5590.122,21496.494,26126.46,97946.45,67486.876,50770.768,6040.66,9114.67,13158.88,12921.956,13418.694,8045.478,6900.352,8695.02,6668.256,6026.12,84298.862,7008.268,8335.91,9219.498,0,2902.48,676078.348
